data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en,nuovi_ricoverati_con_sintomi,nuovi_terapia_intensiva,nuovi_totale_ospedalizzati,nuovi_isolamento_domiciliare,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_totale_casi,nuovi_tamponi
2020-03-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,816,138,954,1277,2231,234,268,6,184,2421,6391,null,,,74,-3,71,163,4,30,268,651
2020-03-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,882,148,1030,1328,2358,127,148,8,203,2569,6782,null,,,66,10,76,51,2,19,148,391
2020-03-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,862,149,1011,1486,2497,139,167,8,231,2736,7229,null,,,-20,1,-19,158,0,28,167,447
2020-03-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,938,148,1086,1553,2639,142,198,8,287,2934,7896,null,,,76,-1,75,67,0,56,198,667
2020-03-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,977,166,1143,1652,2795,156,180,9,310,3114,8623,null,,,39,18,57,99,1,23,180,727
2020-03-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,979,162,1141,1709,2850,55,82,10,336,3196,9060,null,,,2,-4,-2,57,1,26,82,437
2020-03-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,987,166,1153,1846,2999,149,177,10,364,3373,9884,null,,,8,4,12,137,0,28,177,824
2020-03-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,1000,168,1168,1992,3160,161,185,12,386,3558,10431,null,,,13,2,15,146,2,22,185,547
2020-03-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,998,167,1165,2086,3251,91,126,16,417,3684,10979,null,,,-2,-1,-3,94,4,31,126,548
2020-03-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,946,169,1115,2237,3352,101,141,21,452,3825,11724,null,,,-52,2,-50,151,5,35,141,745
2020-04-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,984,168,1152,2304,3456,104,137,29,477,3962,12296,null,,,38,-1,37,67,8,25,137,572
2020-04-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,986,164,1150,2405,3555,99,136,40,503,4098,12943,null,,,2,-4,-2,101,11,26,136,647
2020-04-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,982,158,1140,2491,3631,76,132,42,557,4230,13678,null,,,-4,-6,-10,86,2,54,132,735
2020-04-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,997,153,1150,2347,3497,-134,111,270,574,4341,14472,null,,,15,-5,10,-144,228,17,111,794
2020-04-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,987,151,1138,2440,3578,81,123,287,599,4464,15252,null,,,-10,-2,-12,93,17,25,123,780
2020-04-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,1001,140,1141,2565,3706,128,150,296,612,4614,15919,null,,,14,-11,3,125,9,13,150,667
2020-04-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,962,139,1101,2637,3738,32,96,342,630,4710,16619,null,,,-39,-1,-40,72,46,18,96,700
2020-04-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,974,133,1107,2455,3562,-176,149,645,652,4859,17532,null,,,12,-6,6,-182,303,22,149,913
2020-04-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,945,133,1078,2323,3401,-161,96,885,669,4955,18194,null,,,-29,0,-29,-132,240,17,96,662
2020-04-10T17:00:00,ITA,11,Marche,43.61675973,13.5188753,925,127,1052,2264,3316,-85,129,1086,682,5084,18970,null,,,-20,-6,-26,-59,201,13,129,776
2020-04-11T17:00:00,ITA,11,Marche,43.61675973,13.5188753,960,118,1078,2153,3231,-85,127,1291,689,5211,20060,null,,,35,-9,26,-111,205,7,127,1090
2020-04-12T17:00:00,ITA,11,Marche,43.61675973,13.5188753,949,114,1063,2051,3114,-117,92,1489,700,5303,21057,null,,,-11,-4,-15,-102,198,11,92,997
2020-04-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,959,108,1067,2013,3080,-34,78,1588,713,5381,28379,null,,,10,-6,4,-38,99,13,78,7322
2020-04-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,937,106,1043,2052,3095,15,45,1603,728,5426,29160,null,,,-22,-2,-24,39,15,15,45,781
2020-04-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,888,106,994,2103,3097,2,77,1660,746,5503,30329,null,,,-49,0,-49,51,57,18,77,1169
2020-04-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,850,102,952,2172,3124,27,79,1694,764,5582,33778,null,,,-38,-4,-42,69,34,18,79,3449
2020-04-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,839,94,933,2224,3157,33,86,1726,785,5668,37997,null,,,-11,-8,-19,52,32,21,86,4219
2020-04-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,804,88,892,2280,3172,15,53,1754,795,5721,39909,null,,,-35,-6,-41,56,28,10,53,1912
2020-04-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,799,86,885,2297,3182,10,48,1780,807,5769,41474,27099,,,-5,-2,-7,17,26,12,48,1565
2020-04-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,792,80,872,2340,3212,30,57,1792,822,5826,42782,28006,,,-7,-6,-13,43,12,15,57,1308
2020-04-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,784,78,862,2356,3218,6,51,1825,834,5877,44332,29090,,,-8,-2,-10,16,33,12,51,1550
2020-04-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,735,76,811,2419,3230,12,47,1849,845,5924,46492,30543,,,-49,-2,-51,63,24,11,47,2160
2020-04-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,727,71,798,2432,3230,0,28,1865,857,5952,47662,31673,,,-8,-5,-13,13,16,12,28,1170
2020-04-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,705,61,766,2507,3273,43,76,1890,865,6028,49163,33113,,,-22,-10,-32,75,25,8,76,1501
2020-04-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,689,58,747,2525,3272,-1,30,1912,874,6058,50996,34256,,,-16,-3,-19,18,22,9,30,1833
2020-04-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,668,58,726,2582,3308,36,53,1924,879,6111,52063,35107,,,-21,0,-21,57,12,5,53,1067
2020-04-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,667,58,725,2585,3310,2,16,1933,884,6127,52765,35617,,,-1,0,-1,3,9,5,16,702
2020-04-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,666,58,724,2610,3334,24,48,1948,893,6175,54313,36650,,,-1,0,-1,25,15,9,48,1548
2020-04-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,640,52,692,2655,3347,13,35,1964,899,6210,55905,37877,,,-26,-6,-32,45,16,6,35,1592
2020-04-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,465,48,513,2697,3210,-137,37,2131,906,6247,59488,39145,,,-175,-4,-179,42,167,7,37,3583
2020-05-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,413,44,457,2754,3211,1,28,2153,911,6275,61241,40123,,,-52,-4,-56,57,22,5,28,1753
2020-05-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,399,46,445,2760,3205,-6,23,2177,916,6298,62834,41156,,,-14,2,-12,6,24,5,23,1593
2020-02-24T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,1,1,2,0,2,0,2,1,0,3,124,null,,,0,0,0,0,0,0,0,0
2020-02-25T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,1,1,2,0,2,0,0,1,0,3,124,null,,,1,1,2,0,1,0,3,124
2020-02-26T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,-2,0,3,0,3,124,null,,,-1,-1,-2,0,2,0,0,0
2020-02-27T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,0,3,0,3,552,null,,,0,0,0,0,0,0,0,428
2020-02-28T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,0,3,0,3,611,null,,,0,0,0,0,0,0,0,59
2020-02-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,3,3,3,0,6,679,null,,,3,0,3,0,0,0,3,68
2020-03-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,0,0,3,0,6,724,null,,,0,0,0,0,0,0,0,45
2020-03-02T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,3,0,3,1,4,1,1,3,0,7,773,null,,,0,0,0,1,0,0,1,49
2020-03-03T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,10,0,10,1,11,7,7,3,0,14,877,null,,,7,0,7,0,0,0,7,104
2020-03-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,15,3,18,9,27,16,16,3,0,30,995,null,,,5,3,8,8,0,0,16,118
2020-03-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,20,7,27,14,41,14,14,3,0,44,1175,null,,,5,4,9,5,0,0,14,180
2020-03-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,26,8,34,16,50,9,10,3,1,54,1373,null,,,6,1,7,2,0,1,10,198
2020-03-07T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,43,8,51,21,72,22,22,3,1,76,1582,null,,,17,0,17,5,0,0,22,209
2020-03-08T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,47,8,55,26,81,9,11,3,3,87,1929,null,,,4,0,4,5,0,2,11,347
2020-03-09T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,55,8,63,31,94,13,15,3,5,102,1929,null,,,8,0,8,5,0,2,15,0
2020-03-10T18:00:00,ITA,12,Lazio,41.89277044,12.48366722,50,15,65,34,99,5,14,11,6,116,3591,null,,,-5,7,2,3,8,1,14,1662
2020-03-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,67,18,85,40,125,26,34,19,6,150,3591,null,,,17,3,20,6,8,0,34,0
2020-03-12T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,85,20,105,67,172,47,50,19,9,200,5592,null,,,18,2,20,27,0,3,50,2001
2020-03-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,122,24,146,96,242,70,77,24,11,277,6491,null,,,37,4,41,29,5,2,77,899
2020-03-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,181,25,206,114,320,78,80,24,13,357,7335,null,,,59,1,60,18,0,2,80,844
2020-03-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,223,31,254,142,396,76,79,24,16,436,8345,null,,,42,6,48,28,0,3,79,1010
2020-03-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,267,31,298,174,472,76,87,32,19,523,9330,null,,,44,0,44,32,8,3,87,985
2020-03-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,314,44,358,192,550,78,84,34,23,607,9436,null,,,47,13,60,18,2,4,84,106
2020-03-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,374,44,418,232,650,100,117,42,32,724,11145,null,,,60,0,60,40,8,9,117,1709
2020-03-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,426,45,471,270,741,91,99,44,38,823,11145,null,,,52,1,53,38,2,6,99,0
2020-03-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,537,47,584,328,912,171,185,53,43,1008,13889,null,,,111,2,113,58,9,5,185,2744
2020-03-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,591,70,661,425,1086,174,182,54,50,1190,13889,null,,,54,23,77,97,1,7,182,0
2020-03-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,671,79,750,522,1272,186,193,58,53,1383,17845,null,,,80,9,89,97,4,3,193,3956
2020-03-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,718,96,814,600,1414,142,157,63,63,1540,18371,null,,,47,17,64,78,5,10,157,526
2020-03-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,747,94,841,704,1545,131,188,103,80,1728,18371,null,,,29,-2,27,104,40,17,188,0
2020-03-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,805,101,906,769,1675,130,173,131,95,1901,20669,null,,,58,7,65,65,28,15,173,2298
2020-03-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,878,113,991,844,1835,160,195,155,106,2096,22771,null,,,73,12,85,75,24,11,195,2102
2020-03-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,992,126,1118,895,2013,178,199,164,118,2295,24106,null,,,114,13,127,51,9,12,199,1335
2020-03-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,985,133,1118,1063,2181,168,210,200,124,2505,27179,null,,,-7,7,0,168,36,6,210,3073
2020-03-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1062,133,1195,1167,2362,181,201,208,136,2706,27744,null,,,77,0,77,104,8,12,201,565
2020-03-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1079,154,1233,1264,2497,135,208,267,150,2914,32846,null,,,17,21,38,97,59,14,208,5102
2020-03-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1127,173,1300,1342,2642,145,181,291,162,3095,34677,null,,,48,19,67,78,24,12,181,1831
2020-04-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1131,177,1308,1450,2758,116,169,337,169,3264,35810,null,,,4,4,8,108,46,7,169,1133
2020-04-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1169,181,1350,1529,2879,121,169,369,185,3433,41575,null,,,38,4,42,79,32,16,169,5765
2020-04-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1194,188,1382,1627,3009,130,167,392,199,3600,43776,null,,,25,7,32,98,23,14,167,2201
2020-04-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1236,193,1429,1677,3106,97,157,439,212,3757,44624,null,,,42,5,47,50,47,13,157,848
2020-04-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1235,197,1432,1754,3186,80,123,475,219,3880,44658,null,,,-1,4,3,77,36,7,123,34
2020-04-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1235,197,1432,1868,3300,114,151,502,229,4031,47470,null,,,0,0,0,114,27,10,151,2812
2020-04-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1229,192,1421,1944,3365,65,118,546,238,4149,48874,null,,,-6,-5,-11,76,44,9,118,1404
2020-04-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1241,196,1437,2011,3448,83,117,574,244,4266,55113,null,,,12,4,16,67,28,6,117,6239
2020-04-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1244,198,1442,2090,3532,84,163,644,253,4429,58107,null,,,3,2,5,79,70,9,163,2994
2020-04-10T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1236,201,1437,2196,3633,101,154,687,263,4583,61769,null,,,-8,3,-5,106,43,10,154,3662
2020-04-11T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1264,203,1467,2263,3730,97,140,720,273,4723,65241,null,,,28,2,30,67,33,10,140,3472
2020-04-12T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1268,201,1469,2348,3817,87,122,749,279,4845,68954,null,,,4,-2,2,85,29,6,122,3713
2020-04-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1314,200,1514,2406,3920,103,123,764,284,4968,72746,null,,,46,-1,45,58,15,5,123,3792
2020-04-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1344,199,1543,2479,4022,102,143,789,300,5111,74650,null,,,30,-1,29,73,25,16,143,1904
2020-04-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1342,196,1538,2509,4047,25,121,874,311,5232,75584,null,,,-2,-3,-5,30,85,11,121,934
2020-04-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1347,197,1544,2600,4144,97,148,920,316,5380,81993,null,,,5,1,6,91,46,5,148,6409
2020-04-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1332,187,1519,2695,4214,70,144,978,332,5524,84755,null,,,-15,-10,-25,95,58,16,144,2762
2020-04-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1376,186,1562,2720,4282,68,144,1046,340,5668,89553,null,,,44,-1,43,25,68,8,144,4798
2020-04-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1370,185,1555,2766,4321,39,87,1093,341,5755,91807,22702,,,-6,-1,-7,46,47,1,87,2254
2020-04-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1388,185,1573,2792,4365,44,60,1101,349,5815,97823,23067,,,18,0,18,26,8,8,60,6016
2020-04-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1380,184,1564,2838,4402,37,80,1130,363,5895,100031,24046,,,-8,-1,-9,46,29,14,80,2208
2020-04-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1384,187,1571,2892,4463,61,80,1142,370,5975,104062,25244,,,4,3,7,54,12,7,80,4031
2020-04-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1385,186,1571,2915,4486,23,79,1193,375,6054,111073,26298,pd-IT-0016,pd-EN-0016,1,-1,0,23,51,5,79,7011
2020-04-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1396,184,1580,2912,4492,6,78,1256,384,6132,114317,86545,,,11,-2,9,-3,63,9,78,3244
2020-04-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1421,183,1604,2957,4561,69,92,1276,387,6224,118354,90582,,,25,-1,24,45,20,3,92,4037
2020-04-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1442,161,1603,2970,4573,12,85,1347,389,6309,121677,93811,,,21,-22,-1,13,71,2,85,3323
2020-04-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1464,143,1607,2955,4562,-11,83,1433,397,6392,124769,95719,,,22,-18,4,-15,86,8,83,3092
2020-04-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1468,132,1600,2962,4562,0,75,1491,414,6467,128664,98968,,,4,-11,-7,7,58,17,75,3895
2020-04-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1445,130,1575,2960,4535,-27,78,1579,431,6545,133503,103435,,,-23,-2,-25,-2,88,17,78,4839
2020-04-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1417,115,1532,2936,4468,-67,71,1707,441,6616,137596,107497,,,-28,-15,-43,-24,128,10,71,4093
2020-05-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1372,105,1477,2969,4446,-22,56,1744,482,6672,143804,111988,dc-IT-0014,dc-EN-0014,-45,-10,-55,33,37,41,56,6208
2020-05-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1370,96,1466,2986,4452,6,84,1807,497,6756,147078,114761,,,-2,-9,-11,17,63,15,84,3274
2020-02-25T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,5,null,,,0,0,0,0,0,0,0,0
2020-02-26T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,0,0,0,0,13,null,,,0,0,0,0,0,0,0,13
2020-02-27T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,1,1,0,0,1,33,null,,,1,0,1,0,0,0,1,20
2020-02-28T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,0,0,0,0,1,33,null,,,0,0,0,0,0,0,0,0
2020-02-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,2,0,2,0,2,1,1,0,0,2,43,null,,,1,0,1,0,0,0,1,10
2020-03-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,3,3,0,0,5,52,null,,,1,0,1,2,0,0,3,9
2020-03-02T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,0,0,0,0,5,52,null,,,0,0,0,0,0,0,0,0
2020-03-03T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,5,0,5,1,6,1,1,0,0,6,52,null,,,2,0,2,-1,0,0,1,0
2020-03-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,7,0,7,0,7,1,1,0,0,7,85,null,,,2,0,2,-1,0,0,1,33
2020-03-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,8,0,8,0,8,1,1,0,0,8,96,null,,,1,0,1,0,0,0,1,11
2020-03-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,9,0,9,0,9,1,1,0,0,9,96,null,,,1,0,1,0,0,0,1,0
2020-03-07T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,11,0,11,0,11,2,2,0,0,11,123,null,,,2,0,2,0,0,0,2,27
2020-03-08T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,14,0,14,3,17,6,6,0,0,17,163,null,,,3,0,3,3,0,0,6,40
2020-03-09T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,25,0,25,5,30,13,13,0,0,30,237,null,,,11,0,11,2,0,0,13,74
2020-03-10T18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,7,8,0,1,38,310,null,,,-8,9,1,6,0,1,8,73
2020-03-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,17,9,26,11,37,0,0,0,1,38,310,null,nd-IT-0001,nd-EN-0001,0,0,0,0,0,0,0,0
2020-03-12T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,47,12,59,19,78,41,46,4,2,84,867,null,,,30,3,33,8,4,1,46,557
2020-03-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,42,14,56,27,83,5,5,4,2,89,958,null,,,-5,2,-3,8,0,0,5,91
2020-03-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,51,14,65,41,106,23,23,4,2,112,1232,null,,,9,0,9,14,0,0,23,274
2020-03-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,72,28,100,28,128,22,25,6,3,137,1419,null,,,21,14,35,-13,2,1,25,187
2020-03-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,71,37,108,57,165,37,39,7,4,176,1533,null,,,-1,9,8,29,1,1,39,114
2020-03-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,94,32,126,90,216,51,53,7,6,229,1688,null,,,23,-5,18,33,0,2,53,155
2020-03-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,99,41,140,109,249,33,34,7,7,263,2054,null,,,5,9,14,19,0,1,34,366
2020-03-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,181,47,228,138,366,117,122,8,11,385,2409,null,,,82,6,88,29,1,4,122,355
2020-03-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,190,48,238,184,422,56,64,10,17,449,2695,null,,,9,1,10,46,2,6,64,286
2020-03-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,185,44,229,265,494,72,80,13,22,529,3035,null,,,-5,-4,-9,81,3,5,80,340
2020-03-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,218,49,267,272,539,45,58,15,33,587,3375,null,,,33,5,38,7,2,11,58,340
2020-03-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,52,280,325,605,66,76,20,38,663,3674,null,,,10,3,13,53,5,5,76,299
2020-03-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,234,57,291,331,622,17,26,21,46,689,4294,null,,,6,5,11,6,1,8,26,620
2020-03-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,248,59,307,431,738,116,124,23,52,813,4982,null,,,14,2,16,100,2,6,124,688
2020-03-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,280,64,344,516,860,122,133,23,63,946,5488,null,,,32,5,37,85,0,11,133,506
2020-03-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,289,71,360,565,925,65,71,24,68,1017,6109,null,,,9,7,16,49,1,5,71,621
2020-03-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,311,70,381,646,1027,102,116,30,76,1133,7003,null,,,22,-1,21,81,6,8,116,894
2020-03-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,329,68,397,772,1169,142,160,36,88,1293,7730,null,,,18,-2,16,126,6,12,160,727
2020-03-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,322,69,391,778,1169,0,52,74,102,1345,7948,null,,,-7,1,-6,6,38,14,52,218
2020-03-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,335,73,408,783,1191,22,56,95,115,1401,8758,null,,,13,4,17,5,21,13,56,810
2020-04-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,342,71,413,798,1211,20,35,102,123,1436,9610,null,,,7,-2,5,15,7,8,35,852
2020-04-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,341,75,416,835,1251,40,61,113,133,1497,10647,null,,,-1,4,3,37,11,10,61,1037
2020-04-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,361,76,437,864,1301,50,66,116,146,1563,11890,null,,,20,1,21,29,3,13,66,1243
2020-04-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,354,71,425,931,1356,55,65,119,153,1628,12837,null,,,-7,-5,-12,67,3,7,65,947
2020-04-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,347,67,414,1006,1420,64,75,125,158,1703,13598,null,,,-7,-4,-11,75,6,5,75,761
2020-04-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,340,66,406,1019,1425,5,18,127,169,1721,14198,null,,,-7,-1,-8,13,2,11,18,600
2020-04-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,337,67,404,1087,1491,66,78,136,172,1799,14904,null,,,-3,1,-2,68,9,3,78,706
2020-04-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,331,62,393,1141,1534,43,60,146,179,1859,15846,null,,,-6,-5,-11,54,10,7,60,942
2020-04-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,306,57,363,1203,1566,32,72,171,194,1931,16847,null,,,-25,-5,-30,62,25,15,72,1001
2020-04-10T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,305,53,358,1277,1635,69,83,181,198,2014,18088,null,,,-1,-4,-5,74,10,4,83,1241
2020-04-11T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,315,54,369,1355,1724,89,106,190,206,2120,19441,null,,,10,1,11,78,9,8,106,1353
2020-04-12T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,346,54,400,1342,1742,18,40,206,212,2160,20594,null,,,31,0,31,-13,16,6,40,1153
2020-04-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,351,54,405,1373,1778,36,53,211,224,2213,20667,null,,,5,0,5,31,5,12,53,73
2020-04-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,345,52,397,1403,1800,22,32,213,232,2245,20935,null,,,-6,-2,-8,30,2,8,32,268
2020-04-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,341,44,385,1425,1810,10,29,224,240,2274,22500,null,,,-4,-8,-12,22,11,8,29,1565
2020-04-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,324,42,366,1484,1850,40,72,253,243,2346,23786,null,,,-17,-2,-19,59,29,3,72,1286
